LINKID,COMNAME,SCINAME,FEAT_LABEL,CLASS,RANK,FED_STATUS,NJ_STATUS,MAX_YEAR,CNT_SOA,FHA_SCDW,FHA_TSC
971272,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971273,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971274,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971275,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971276,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971277,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971278,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971279,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971280,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971281,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971282,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971283,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971284,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971285,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971286,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971287,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971288,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971289,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971290,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971291,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971292,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971293,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971294,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971295,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971296,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971297,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971298,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971299,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971300,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971301,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971302,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971303,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971304,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,11,NA,NA
971305,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971306,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971307,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971308,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971309,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971310,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971311,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971312,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,10,NA,NA
971313,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971314,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971315,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971316,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971317,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971318,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971319,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971320,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971321,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971322,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971323,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971324,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971325,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971326,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971327,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971328,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971329,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971330,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971331,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971332,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971333,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971334,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
971335,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971336,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971337,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971338,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971339,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971340,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971341,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,6,NA,NA
971342,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,4,NA,NA
971343,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,4,NA,NA
971344,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971345,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971346,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971347,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971348,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971349,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,4,NA,NA
971350,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,4,NA,NA
971351,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,4,NA,NA
971352,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971353,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971354,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971355,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971356,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971357,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,5,NA,NA
971358,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971359,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971360,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971361,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971362,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971363,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971364,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971365,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971366,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971367,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971368,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971369,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971370,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971371,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971372,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971373,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971374,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971375,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971376,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971377,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971378,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971379,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971380,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,3,NA,NA
971381,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971382,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971383,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971384,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971385,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971386,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971387,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971388,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971389,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971390,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971392,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971393,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971394,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971395,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971396,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971397,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971398,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971399,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971400,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971405,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971406,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971407,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971408,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971409,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971410,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,1995,1,NA,NA
971670,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,9,NA,NA
971671,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971672,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,2,NA,NA
971675,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2009,1,NA,NA
971676,Caspian Tern,Hydroprogne caspia,Foraging,Aves,2,NA,Special Concern,2014,7,NA,NA
970042,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970048,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970189,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970209,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970210,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970446,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970447,Bald Eagle,Haliaeetus leucocephalus,Nest,Aves,4,NA,State Endangered,2014,1,NA,NA
970001,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970027,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970040,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2006,1,NA,NA
970042,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2001,1,NA,NA
970056,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2001,1,NA,NA
970057,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2001,1,NA,NA
970058,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2006,2,NA,NA
970067,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2006,1,NA,NA
970098,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970193,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970194,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970216,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970241,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2002,1,NA,NA
970272,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,1987,1,NA,NA
970300,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970354,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,2,NA,NA
970379,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,3,NA,NA
970704,Bald Eagle,Haliaeetus leucocephalus,Wintering,Aves,3,NA,State Threatened,2007,1,NA,NA
970001,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970002,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,3,NA,NA
970005,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970006,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,1987,1,NA,NA
970033,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970034,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970039,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970040,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970041,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970042,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970047,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970048,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970056,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970057,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970058,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970059,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970060,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970066,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970067,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970068,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970069,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970074,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970075,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970076,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970093,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970094,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970095,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970096,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970097,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,4,NA,NA
970098,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970104,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970105,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970106,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,3,NA,NA
970107,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,4,NA,NA
970108,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970109,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970116,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970117,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2006,1,NA,NA
970118,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970119,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970120,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970121,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970130,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970131,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970146,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970147,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970148,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970149,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970160,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970161,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970162,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970174,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970175,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,3,NA,NA
970186,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,1,NA,NA
970187,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2011,1,NA,NA
970189,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970190,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970191,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970192,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970193,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,3,NA,NA
970194,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970195,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970209,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970210,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970211,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970212,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970214,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970215,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970216,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,5,NA,NA
970228,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970229,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970230,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970231,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970232,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970233,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970234,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970238,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,1984,1,NA,NA
970239,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,5,NA,NA
970240,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,10,NA,NA
970241,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,9,NA,NA
970242,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,8,NA,NA
970243,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970244,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970245,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970257,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970258,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970259,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970260,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970265,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,2,NA,NA
970266,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970267,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,4,NA,NA
970268,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970269,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2004,1,NA,NA
970270,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970271,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,5,NA,NA
970272,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,6,NA,NA
970273,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,6,NA,NA
970284,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970285,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970286,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2009,1,NA,NA
970298,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,3,NA,NA
970299,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,5,NA,NA
970300,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,5,NA,NA
970301,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
970326,Osprey,Pandion haliaetus,Foraging,Aves,3,NA,State Threatened,2012,2,NA,NA
